© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->Fetal Adult Manuscript->de_Cd140_vs_A2B5 - High confidence
Workspace	My Projects
Project	Fetal Adult Manuscript
Analysis	de_Cd140_vs_A2B5 - High confidence
Date	Sun Aug 02 00:40:13 PDT 2020
Analysis ID	19590486

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Fetal Adult Manuscript->de_Cd140_vs_A2B5 - High confidence
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Wnt/β-catenin Signaling	1.12E00	1.0	5.20E-02	CCND1,DKK3,FZD2,SFRP1,SFRP4,SOX10,SOX3,WNT11,WNT5A	
IL-9 Signaling	1.13E00		9.09E-02	PIK3R5,PIK3R6,TNF	
G Beta Gamma Signaling	1.14E00	0.3779644730092272	5.74E-02	ADCY2,GNA15,GNG3,HBEGF,KCNJ5,PLCG2,PRKCB	
Estrogen-Dependent Breast Cancer Signaling	1.16E00	1.3416407864998738	6.76E-02	CCND1,FOS,IGF1,PIK3R5,PIK3R6	
Corticotropin Releasing Hormone Signaling	1.16E00	0.0	5.52E-02	ADCY2,CRHR2,FOS,GAD1,GLI3,MAPK13,PLCG2,PRKCB	
Ethanol Degradation II	1.16E00		9.38E-02	ACSL1,ALDH1A3,DHRS9	
Fatty Acid β-oxidation I	1.16E00		9.38E-02	ACSBG1,ACSL1,ACSL5	
Neuregulin Signaling	1.17E00	0.0	6.25E-02	DCN,HBEGF,MATK,NRG1,PLCG2,PRKCB	
Cholecystokinin/Gastrin-mediated Signaling	1.18E00	1.889822365046136	5.88E-02	FOS,IL18,IL1A,IL1B,IL1RN,PRKCB,TNF	
ERK5 Signaling	1.2E00	-0.4472135954999579	6.94E-02	FOS,NGF,RPS6KA1,SFN,SGK1	
Melanoma Signaling	1.21E00		8.00E-02	CCND1,MITF,PIK3R5,PIK3R6	
3-phosphoinositide Biosynthesis	1.21E00	2.1213203435596424	5.42E-02	ATP1A2,DUSP2,PDCD1,PIK3R5,PIK3R6,PPP1R1B,PTPRC,SIRPA,TNS3	
ILK Signaling	1.23E00	1.6666666666666667	5.26E-02	ACTG2,CCND1,FOS,HIF1A,ITGB2,MMP9,PARVB,PIK3R5,PIK3R6,TNF	
Putrescine Biosynthesis III	1.23E00		5.00E-01	AZIN2	
Taurine Biosynthesis	1.23E00		5.00E-01	CDO1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.24E00	-2.0	8.16E-02	CCNB1,RPS6KA1,SFN,TOP2A	
Hematopoiesis from Pluripotent Stem Cells	1.24E00		8.16E-02	CD4,FCER1G,IL1A,IL6	
NRF2-mediated Oxidative Stress Response	1.24E00	1.0	5.29E-02	ACTG2,DNAJB13,FKBP5,FMO1,FOS,HSPB8,MAP3K1,PIK3R5,PIK3R6,PRKCB	
Apelin Endothelial Signaling Pathway	1.25E00	1.889822365046136	6.09E-02	ADCY2,FOS,HIF1A,ICAM1,PIK3R5,PIK3R6,PRKCB	
Bile Acid Biosynthesis, Neutral Pathway	1.25E00		1.54E-01	AKR1C1/AKR1C2,AKR1C3	
SPINK1 General Cancer Pathway	1.26E00	1.3416407864998738	7.25E-02	IL6,MT1E,MT1X,PIK3R5,PIK3R6	
Th17 Activation Pathway	1.26E00	0.4472135954999579	6.59E-02	FCER1G,HIF1A,IL1B,IL6,PTGER4,RUNX1	
Stearate Biosynthesis I (Animals)	1.26E00	1.0	8.33E-02	ACSBG1,ACSL1,ACSL5,TBXAS1	
Huntington's Disease Signaling	1.28E00	1.2649110640673518	5.06E-02	CASP1,CASQ1,DNM3,GNA15,GNG3,IGF1,NEUROD1,NGF,PIK3R5,PIK3R6,PRKCB,SGK1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.3E00	-0.3779644730092272	6.25E-02	ADCY2,GNA15,GNG3,PLCD1,PLCE1,PLCG2,PRKCB	
eNOS Signaling	1.31E00	1.1338934190276817	5.66E-02	ADCY2,AQP4,AQP9,CHRM3,PIK3R5,PIK3R6,PLCG2,PRKCB,PRKG1	
Synaptogenesis Signaling Pathway	1.32E00	1.8073922282301278	4.81E-02	ADCY2,ARPC1B,EPHA3,GRIA2,GRM3,GRM7,HCK,NECTIN1,PIK3R5,PIK3R6,PLCG2,RAPGEF1,SYT17,SYT6,WAS	
Glucose and Glucose-1-phosphate Degradation	1.32E00		1.67E-01	HKDC1,RGN	
RANK Signaling in Osteoclasts	1.32E00	1.6329931618554523	6.82E-02	FOS,MAP3K1,MAPK13,MITF,PIK3R5,PIK3R6	
Pancreatic Adenocarcinoma Signaling	1.35E00	1.6329931618554523	6.42E-02	CCND1,E2F7,HBEGF,MMP9,PIK3R5,PIK3R6,PLD4	
Paxillin Signaling	1.37E00	2.0	6.48E-02	ACTG2,ITGAL,ITGAX,ITGB2,MAPK13,PIK3R5,PIK3R6	
IL-17A Signaling in Airway Cells	1.38E00	0.4472135954999579	7.81E-02	CXCL3,IL6,MAPK13,PIK3R5,PIK3R6	
Virus Entry via Endocytic Pathways	1.39E00		6.54E-02	ACTG2,ITGAL,ITGB2,PIK3R5,PIK3R6,PLCG2,PRKCB	
Thrombopoietin Signaling	1.4E00	1.3416407864998738	7.94E-02	FOS,PIK3R5,PIK3R6,PLCG2,PRKCB	
Reelin Signaling in Neurons	1.4E00	2.82842712474619	6.20E-02	ARPC1B,HCK,ITGAL,ITGB2,PDK1,PIK3R5,PIK3R6,RAPGEF1	
Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	1.4E00	0.0	7.14E-02	APH1B,FZD2,GLI3,HIF1A,WNT11,WNT5A	
VEGF Family Ligand-Receptor Interactions	1.4E00	0.8164965809277261	7.14E-02	FOS,PIK3R5,PIK3R6,PLA2G3,PLCG2,PRKCB	
Wnt/Ca+ pathway	1.43E00	-0.4472135954999579	8.06E-02	FZD2,PLCD1,PLCE1,PLCG2,WNT5A	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	1.43E00		1.20E-01	PLCD1,PLCE1,PLCG2	
IL-17A Signaling in Gastric Cells	1.43E00		1.20E-01	FOS,MAPK13,TNF	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.43E00		1.20E-01	IL6,MAPK13,OSM	
Senescence Pathway	1.43E00	1.0690449676496976	5.09E-02	CCNB1,CCND1,E2F7,ETS2,GADD45B,IL1A,IL6,MAPK15,PDK1,PIK3R5,PIK3R6,RASSF5,TLR2,ZFP36L1	
Coronavirus Pathogenesis Pathway	1.44E00	0.3333333333333333	6.00E-02	AGT,CASP1,CCND1,E2F7,FOS,IL1B,IL6,MAPK13,NLRP3	
Opioid Signaling Pathway	1.46E00	-0.5773502691896258	5.26E-02	ADCY2,FOS,FOSB,GRK3,HCK,KCNJ5,MAPK15,PDE1A,PDK1,PRKCB,RGS1,RGS10,RPS6KA1	
Pentose Phosphate Pathway	1.47E00		2.00E-01	TALDO1,TKTL1	
Chemokine Signaling	1.49E00	1.6329931618554523	7.50E-02	CCL4,CCR5,FOS,MAPK13,PLCG2,PRKCB	
Actin Cytoskeleton Signaling	1.51E00	2.1213203435596424	5.50E-02	ACTG2,ARPC1B,EZR,FGD3,FGF12,FGF14,MATK,PDGFA,PDGFB,PIK3R5,PIK3R6,WAS	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.53E00	1.414213562373095	6.56E-02	MAPK13,MAPK15,SFN,TNF,TNFRSF1B,TNFSF15,TNFSF8,ZFP36L1	
Glutamine Biosynthesis I	1.53E00		1.00E00	GLUL	
VEGF Signaling	1.54E00	1.1338934190276817	7.07E-02	ACTG2,HIF1A,PIK3R5,PIK3R6,PLCG2,PRKCB,SFN	
IL-15 Production	1.54E00	0.0	6.61E-02	EPHA3,FGFR2,HCK,IL6,MATK,PDGFRA,PDGFRB,SYK	
Inhibition of Matrix Metalloproteases	1.55E00	-2.0	1.03E-01	MMP19,MMP2,MMP3,MMP9	
Endocannabinoid Cancer Inhibition Pathway	1.56E00	-1.0	6.29E-02	ADCY2,CASP1,CASQ1,CCND1,HIF1A,MMP2,PIK3R5,PIK3R6,SPTLC2	
PPARα/RXRα Activation	1.56E00	-0.3779644730092272	5.79E-02	ADCY2,CD36,GNA15,GPD1,IL1B,IL1RAP,IL6,PLCD1,PLCE1,PLCG2,PRKCB	
Role of NFAT in Cardiac Hypertrophy	1.56E00	0.9045340337332909	5.61E-02	ADCY2,GNG3,IGF1,IL6,MAP3K1,MAPK13,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB	
p53 Signaling	1.56E00	-2.0	7.14E-02	CCND1,GADD45B,HIF1A,PIK3R5,PIK3R6,PLAGL1,SFN	
Bladder Cancer Signaling	1.59E00		7.22E-02	CCND1,FGF12,FGF14,MMP19,MMP2,MMP3,MMP9	
Docosahexaenoic Acid (DHA) Signaling	1.59E00		1.05E-01	IL1B,PIK3R5,PIK3R6,SERPINF1	
EGF Signaling	1.62E00	1.3416407864998738	9.09E-02	FOS,MAP3K1,MAPK13,PIK3R5,PIK3R6	
Ovarian Cancer Signaling	1.63E00	2.0	6.47E-02	CCND1,FZD2,MMP2,MMP9,PIK3R5,PIK3R6,PTGS1,WNT11,WNT5A	
GABA Receptor Signaling	1.63E00		7.37E-02	ADCY2,GABRA4,GABRB1,GABRG1,GAD1,GAD2,KCNN3	
B Cell Receptor Signaling	1.63E00	3.0	5.95E-02	FCGR2A,MAP3K1,MAPK13,PIK3AP1,PIK3R5,PIK3R6,PLCG2,PRKCB,PTPRC,RASSF5,SYK	
fMLP Signaling in Neutrophils	1.64E00	2.6457513110645903	6.90E-02	ARPC1B,GNG3,NCF1,NCF2,PIK3R5,PIK3R6,PRKCB,WAS	
Melanocyte Development and Pigmentation Signaling	1.65E00	1.6329931618554523	7.45E-02	ADCY2,MITF,PIK3R5,PIK3R6,PLCG2,RPS6KA1,SOX10	
Role of IL-17A in Arthritis	1.66E00		9.26E-02	CXCL3,MAPK13,PIK3R5,PIK3R6,RPS6KA1	
Endocannabinoid Developing Neuron Pathway	1.66E00	1.414213562373095	6.96E-02	ADCY2,CCND1,MAPK13,MAPK15,PAX6,PIK3R5,PIK3R6,STMN2	
Iron homeostasis signaling pathway	1.66E00		6.57E-02	ATP6V1B2,CD163,HIF1A,IL6,PDGFA,PDGFB,PDGFRA,PDGFRB,SLC11A1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.66E00	-0.8164965809277261	8.22E-02	ADCY2,GALR1,GNA15,PLCD1,PLCE1,PLCG2	
Gαq Signaling	1.69E00	1.6666666666666667	6.33E-02	AVPR1A,CHRM3,GNA15,GNG3,HTR2A,PIK3R5,PIK3R6,PLCG2,PLD4,PRKCB	
D-myo-inositol-5-phosphate Metabolism	1.71E00	1.0	6.37E-02	ATP1A2,DUSP2,PDCD1,PLCD1,PLCE1,PLCG2,PPP1R1B,PTPRC,SIRPA,TNS3	
UVB-Induced MAPK Signaling	1.72E00	1.3416407864998738	9.62E-02	FOS,MAPK13,PIK3R5,PIK3R6,PRKCB	
iCOS-iCOSL Signaling in T Helper Cells	1.74E00	2.0	7.21E-02	CD4,CD40,CD86,FCER1G,PIK3R5,PIK3R6,PLEKHA2,PTPRC	
GM-CSF Signaling	1.75E00	2.4494897427831783	8.57E-02	CCND1,HCK,PIK3R5,PIK3R6,PRKCB,RUNX1	
GADD45 Signaling	1.75E00		1.58E-01	CCNB1,CCND1,GADD45B	
Protein Kinase A Signaling	1.76E00	-2.182820625326997	5.01E-02	ADCY2,DUSP2,DUSP6,EBI3,GLI3,GNG3,H1-2,MAP3K1,PDE1A,PDE3B,PLCD1,PLCE1,PLCG2,PPP1R1B,PRKCB,PTPRC,PTPRE,PTPRT,SFN,SIRPA	
Acute Myeloid Leukemia Signaling	1.77E00	0.4472135954999579	7.87E-02	CCND1,CEBPA,CSF3R,PIK3R5,PIK3R6,RUNX1,SPI1	
Cellular Effects of Sildenafil (Viagra)	1.78E00		6.87E-02	ACTG2,ADCY2,KCNN3,PDE1A,PDE3B,PLCD1,PLCE1,PLCG2,PRKG1	
Superpathway of Inositol Phosphate Compounds	1.78E00	1.507556722888818	6.03E-02	ATP1A2,DUSP2,PDCD1,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PPP1R1B,PTPRC,SIRPA,TNS3	
Antioxidant Action of Vitamin C	1.79E00	-0.7071067811865475	7.34E-02	MAPK13,PLA2G3,PLA2G7,PLCD1,PLCE1,PLCG2,PLD4,TNF	
Synaptic Long Term Potentiation	1.82E00	1.0	6.98E-02	GNA15,GRIA2,GRM3,GRM7,PLCD1,PLCE1,PLCG2,PRKCB,RPS6KA1	
ErbB4 Signaling	1.83E00	1.3416407864998738	8.96E-02	APH1B,NRG1,PIK3R5,PIK3R6,PLCG2,PRKCB	
Insulin Secretion Signaling Pathway	1.83E00	1.6035674514745464	5.76E-02	ABCC9,ADCY2,CHRM3,FURIN,GNA15,HCK,MAPK13,NEUROD1,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB	
Relaxin Signaling	1.83E00	0.4472135954999579	6.67E-02	ADCY2,FOS,GAD1,GNA15,GNG3,MMP9,PDE1A,PDE3B,PIK3R5,PIK3R6	
Endocannabinoid Neuronal Synapse Pathway	1.84E00	1.0	7.03E-02	ADCY2,GNA15,GRIA2,KCNJ5,MAPK13,MAPK15,PLCD1,PLCE1,PLCG2	
Mitochondrial L-carnitine Shuttle Pathway	1.88E00		1.76E-01	ACSBG1,ACSL1,ACSL5	
γ-linolenate Biosynthesis II (Animals)	1.88E00		1.76E-01	ACSBG1,ACSL1,ACSL5	
Xenobiotic Metabolism Signaling	1.89E00		5.57E-02	ALDH16A1,ALDH1A3,CHST11,CYP1B1,FMO1,IL1A,IL1B,IL6,MAP3K1,MAPK13,NDST2,PIK3R5,PIK3R6,PRKCB,TNF,UGT8	
HER-2 Signaling in Breast Cancer	1.9E00		8.33E-02	CCND1,ITGB2,MMP2,NRG1,PIK3R5,PIK3R6,PRKCB	
IGF-1 Signaling	1.9E00	1.0	7.69E-02	CCN1,CCN2,FOS,IGF1,IGFBP7,PIK3R5,PIK3R6,SFN	
Glucocorticoid Receptor Signaling	1.9E00		5.36E-02	AGT,CCL3,CD163,CEBPA,CXCL3,FCGR1A,FKBP5,FOS,ICAM1,IL1B,IL1RN,IL6,MAP3K1,MAPK13,PIK3R5,PIK3R6,SGK1,TNF	
Pentose Phosphate Pathway (Non-oxidative Branch)	1.91E00		3.33E-01	TALDO1,TKTL1	
TNFR2 Signaling	1.94E00		1.33E-01	FOS,MAP3K1,TNF,TNFRSF1B	
Apelin Adipocyte Signaling Pathway	1.95E00	0.0	8.54E-02	ADCY2,GPX3,HIF1A,MAPK13,MAPK15,NCF1,NCF2	
PEDF Signaling	1.95E00	1.1338934190276817	8.54E-02	ARHGAP22,MAPK13,NGF,PIK3R5,PIK3R6,PPARG,SERPINF1	
Aryl Hydrocarbon Receptor Signaling	1.97E00	0.8164965809277261	6.99E-02	ALDH16A1,ALDH1A3,CCND1,CYP1B1,FOS,HSPB1,IL1A,IL1B,IL6,TNF	
Renal Cell Carcinoma Signaling	2.01E00	0.4472135954999579	8.75E-02	FOS,HGF,HIF1A,PDGFB,PIK3R5,PIK3R6,RAPGEF1	
Thyroid Cancer Signaling	2.03E00	1.1338934190276817	8.86E-02	CCND1,FOS,IGF1,NGF,PDK1,PIK3R5,PIK3R6	
UVA-Induced MAPK Signaling	2.05E00	0.8164965809277261	8.16E-02	FOS,MAPK13,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,RPS6KA1	
HOTAIR Regulatory Pathway	2.06E00	2.7136021011998728	6.88E-02	COL1A1,COL1A2,ICAM1,MMP19,MMP2,MMP3,MMP9,PIK3R5,PIK3R6,WNT11,WNT5A	
Amyotrophic Lateral Sclerosis Signaling	2.07E00	1.889822365046136	8.25E-02	CASP1,GLUL,GRIA2,GRIK2,GRIK3,IGF1,PIK3R5,PIK3R6	
PAK Signaling	2.07E00	1.414213562373095	8.25E-02	EPHA3,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3R5,PIK3R6,TNF	
Fc Epsilon RI Signaling	2.08E00	2.1213203435596424	7.69E-02	FCER1G,MAPK13,PIK3R5,PIK3R6,PLA2G3,PLCG2,PRKCB,SYK,TNF	
Glutamate Degradation III (via 4-aminobutyrate)	2.08E00		4.00E-01	GAD1,GAD2	
Role of IL-17F in Allergic Inflammatory Airway Diseases	2.1E00	1.0	1.19E-01	CCL4,IGF1,IL1B,IL6,RPS6KA1	
MSP-RON Signaling Pathway	2.13E00		1.03E-01	ACTG2,ITGB2,PIK3R5,PIK3R6,TLR2,TNF	
ErbB Signaling	2.15E00	0.7071067811865475	8.51E-02	FOS,HBEGF,MAPK13,NRG1,PIK3R5,PIK3R6,PLCG2,PRKCB	
Leptin Signaling in Obesity	2.19E00		9.46E-02	ADCY2,PDE3B,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2	
Fatty Acid Activation	2.22E00		2.31E-01	ACSBG1,ACSL1,ACSL5	
Type I Diabetes Mellitus Signaling	2.22E00	2.4494897427831783	8.11E-02	CD86,FCER1G,GAD1,GAD2,IL1B,IL1RAP,MAPK13,TNF,TNFRSF1B	
Cardiac Hypertrophy Signaling	2.23E00	0.5345224838248488	6.25E-02	ADCY2,ADRA2A,GNA15,GNG3,HSPB1,IGF1,IL6,MAP3K1,MAPK13,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,RPS6KA1	
IL-1 Signaling	2.24E00	1.3416407864998738	8.79E-02	ADCY2,FOS,GNA15,GNG3,IL1A,IL1RAP,MAP3K1,MAPK13	
ERK/MAPK Signaling	2.27E00	0.5773502691896258	6.74E-02	DUSP2,DUSP6,ETS2,FOS,HSPB1,PIK3R5,PIK3R6,PLA2G3,PLCG2,PPARG,PRKCB,RAPGEF1,RPS6KA1	
p70S6K Signaling	2.27E00	1.0	7.75E-02	AGT,IL4R,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,SFN,SYK	
Role of Cytokines in Mediating Communication between Immune Cells	2.28E00		1.11E-01	IL18,IL1A,IL1B,IL1RN,IL6,TNF	
Integrin Signaling	2.31E00	2.886751345948129	6.57E-02	ACTG2,ARPC1B,ITGAL,ITGAX,ITGB2,PARVB,PDGFB,PIK3R5,PIK3R6,PLCG2,RAPGEF1,TSPAN2,TSPAN4,WAS	
14-3-3-mediated Signaling	2.32E00	0.6324555320336759	7.87E-02	FOS,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,RPS6KA1,SFN,TNF	
P2Y Purigenic Receptor Signaling Pathway	2.32E00	-0.3333333333333333	7.87E-02	ADCY2,FOS,GNG3,P2RY1,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB	
Ceramide Signaling	2.32E00	-0.7071067811865475	9.09E-02	FOS,MAP3K1,PIK3R5,PIK3R6,S1PR1,S1PR3,TNF,TNFRSF1B	
Estrogen Receptor Signaling	2.32E00	1.6059101370939322	5.79E-02	ADCY2,AGT,CCND1,FOS,GNA15,HES1,HIF1A,IGF1,IGF2,MMP19,MMP2,MMP3,MMP9,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB	
Notch Signaling	2.34E00		1.35E-01	APH1B,CNTN1,FURIN,HES1,MAML2	
Synaptic Long Term Depression	2.34E00	0.5773502691896258	6.88E-02	GAD1,GNA15,GRIA2,GRM3,GRM7,IGF1,PLA2G3,PLA2G7,PLCD1,PLCE1,PLCG2,PRKCB,PRKG1	
Xenobiotic Metabolism AHR Signaling Pathway	2.42E00	2.1213203435596424	9.41E-02	ABCG2,ALDH16A1,ALDH1A3,CYP1B1,IL1A,IL1B,IL6,TNF	
Tec Kinase Signaling	2.42E00	2.3333333333333335	7.32E-02	ACTG2,FCER1G,FOS,GNA15,GNG3,HCK,PIK3R5,PIK3R6,PLCG2,PRKCB,TNF,WAS	
Type II Diabetes Mellitus Signaling	2.45E00	2.1213203435596424	7.75E-02	ACSBG1,ACSL1,ACSL5,CD36,MAP3K1,PIK3R5,PIK3R6,PPARG,PRKCB,TNF,TNFRSF1B	
FGF Signaling	2.45E00	1.414213562373095	9.52E-02	FGF12,FGF14,FGFR2,HGF,MAP3K1,MAPK13,PIK3R5,PIK3R6	
CD40 Signaling	2.5E00	1.6329931618554523	1.08E-01	CD40,FOS,ICAM1,MAPK13,PIK3R5,PIK3R6,PTGS1	
Role of NFAT in Regulation of the Immune Response	2.5E00	2.886751345948129	7.18E-02	CD4,CD86,FCER1G,FCGR1A,FCGR2A,FCGR3A/FCGR3B,FOS,GNA15,GNG3,PIK3R5,PIK3R6,PLCG2,SYK	
NF-κB Activation by Viruses	2.51E00	2.6457513110645903	9.76E-02	CCR5,CD4,ITGAL,ITGB2,MAP3K1,PIK3R5,PIK3R6,PRKCB	
Aldosterone Signaling in Epithelial Cells	2.55E00	1.1338934190276817	7.59E-02	CRYAB,DNAJB13,HSPB1,HSPB6,HSPB8,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,SGK1	
Renin-Angiotensin Signaling	2.55E00	1.6666666666666667	8.47E-02	ADCY2,AGT,FOS,MAP3K1,MAPK13,PIK3R5,PIK3R6,PLCG2,PRKCB,TNF	
Apelin Cardiomyocyte Signaling Pathway	2.55E00	0.7071067811865475	9.09E-02	HIF1A,MAPK13,MAPK15,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB	
Prostanoid Biosynthesis	2.57E00		3.00E-01	PTGDS,PTGS1,TBXAS1	
Role of Tissue Factor in Cancer	2.58E00		8.55E-02	CCN1,CCN2,GNA15,HBEGF,HCK,IL1B,MAPK13,PIK3R5,PIK3R6,RPS6KA1	
Gap Junction Signaling	2.59E00		7.07E-02	ACTG2,ADCY2,GAD1,GRIA2,GRIK2,GRIK3,HTR2A,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,PRKG1	
Adipogenesis pathway	2.64E00		8.21E-02	BSCL2,CEBPA,FABP4,FGFR2,FZD2,HIF1A,PPARG,RPS6KA1,SIRT2,TNF,WNT5A	
Regulation of the Epithelial-Mesenchymal Transition Pathway	2.71E00		7.29E-02	APH1B,FGF12,FGF14,FGFR2,FZD2,HGF,HIF1A,MMP2,MMP9,PDGFRB,PIK3R5,PIK3R6,WNT11,WNT5A	
IL-23 Signaling Pathway	2.73E00	2.4494897427831783	1.36E-01	HIF1A,IL1B,PIK3R5,PIK3R6,RUNX1,TNF	
Glutamate Receptor Signaling	2.83E00	1.3416407864998738	1.23E-01	GLUL,GRIA2,GRIK2,GRIK3,GRM3,GRM7,SLC17A7	
CREB Signaling in Neurons	2.84E00	1.386750490563073	7.25E-02	ADCY2,GNA15,GNG3,GRIA2,GRIK2,GRIK3,GRM3,GRM7,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,RPS6KA1	
cAMP-mediated signaling	2.85E00	-0.5	7.02E-02	ADCY2,ADORA1,ADRA2A,CHRM3,DUSP6,GPR17,GRM3,GRM7,PDE1A,PDE3B,PTGER3,PTGER4,RGS10,RPS6KA1,S1PR1,S1PR3	
Hepatic Cholestasis	2.87E00		7.57E-02	ADCY2,IL18,IL1A,IL1B,IL1RAP,IL1RN,IL6,OSM,PRKCB,SLCO1C1,TNF,TNFRSF1B,TNFSF15,TNFSF8	
Gαi Signaling	2.88E00	-0.6324555320336759	8.80E-02	ADCY2,ADORA1,ADRA2A,GNG3,GPR17,GRM3,GRM7,PTGER3,RGS10,S1PR1,S1PR3	
Sperm Motility	2.95E00	-0.7071067811865475	7.17E-02	EPHA3,FGFR2,HCK,MATK,PDE1A,PDGFRA,PDGFRB,PLA2G3,PLA2G7,PLCD1,PLCE1,PLCG2,PRKCB,PRKG1,SLC16A10,SYK	
IL-8 Signaling	2.99E00	2.4961508830135313	7.50E-02	CCND1,FOS,GNG3,HBEGF,ICAM1,ITGAX,ITGB2,MMP2,MMP9,NCF1,NCF2,PIK3R5,PIK3R6,PLD4,PRKCB	
CD28 Signaling in T Helper Cells	3.03E00	2.5298221281347035	9.17E-02	ARPC1B,CD4,CD86,FCER1G,FOS,MAP3K1,PIK3R5,PIK3R6,PTPRC,SYK,WAS	
Glutamate Dependent Acid Resistance	3.05E00		1.00E00	GAD1,GAD2	
TR/RXR Activation	3.05E00		1.07E-01	AKR1C1/AKR1C2,AKR1C3,COL6A3,DIO2,HIF1A,PDE3B,PIK3R5,PIK3R6,SLC16A3	
p38 MAPK Signaling	3.09E00	1.8973665961010275	9.32E-02	HSPB1,IL18,IL1A,IL1B,IL1RAP,IL1RN,MAPK13,PLA2G3,RPS6KA1,TNF,TNFRSF1B	
T Cell Exhaustion Signaling Pathway	3.1E00	0.2773500981126146	8.00E-02	CD86,EOMES,FCER1G,FOS,HAVCR2,IL10RA,IL6,LGALS9,PDCD1,PDK1,PIK3R5,PIK3R6,PLCG2,PRDM1	
Role of PKR in Interferon Induction and Antiviral Response	3.12E00	1.8973665961010275	9.40E-02	CASP1,FCGR1A,FOS,IL18,IL1B,MAPK13,MSR1,PDGFA,PDGFB,PDGFRB,TNF	
Eicosanoid Signaling	3.12E00		1.21E-01	AKR1C3,PLA2G3,PLA2G7,PTGDS,PTGER3,PTGER4,PTGS1,TBXAS1	
Axonal Guidance Signaling	3.15E00		5.79E-02	ADAM33,ADAM8,ARPC1B,EPHA3,FZD2,GLI3,GNA15,GNG3,IGF1,LINGO1,LRRC4C,MMP2,MMP3,MMP9,NGF,PDGFA,PDGFB,PIK3R5,PIK3R6,PLCD1,PLCE1,PLCG2,PRKCB,RASSF5,RTN4R,WAS,WNT11,WNT5A	
Phospholipases	3.22E00	-0.3779644730092272	1.25E-01	LIPG,PLA2G15,PLA2G3,PLA2G7,PLCD1,PLCE1,PLCG2,PLD4	
Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	3.3E00		2.17E-01	CCL3,CCL4,IL1A,IL1B,TNF	
CCR5 Signaling in Macrophages	3.31E00	1.1338934190276817	1.06E-01	CCL3,CCL4,CCR5,CD4,FCER1G,FOS,GNG3,MAPK13,PLCG2,PRKCB	
HGF Signaling	3.31E00	1.2649110640673518	9.91E-02	CCND1,ETS2,FOS,HGF,IL6,MAP3K1,PIK3R5,PIK3R6,PLCG2,PRKCB,RAPGEF1	
HIF1α Signaling	3.34E00	3.0	7.80E-02	HGF,HIF1A,IGF1,IGF2,IL6,MMP19,MMP2,MMP3,MMP9,NCF1,NCF2,PDGFB,PIK3R5,PIK3R6,PLCG2,PRKCB	
HMGB1 Signaling	3.35E00	2.3094010767585034	8.48E-02	FOS,ICAM1,IL18,IL1A,IL1B,IL6,MAPK13,OSM,PIK3R5,PIK3R6,TNF,TNFRSF1B,TNFSF15,TNFSF8	
