© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	E2F6vsEGFP - 2023-01-29 06:52 PM
Date	Sun Jan 29 15:52:42 PST 2023
Analysis ID	40216311

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial neurological disorder	Familial neurological disorder	3.80E-13	 	 	 	 	LAPTM4B,MAPK10,PDE4DIP,MT-ND3,MTRNR2L12,PKM,HMGN1,NME4,EEF2,ACADM,FOS,EIF3E,COX17,PSMA2,HNRNPDL,NPY,CCND2,YWHAG,CTNNB1,MAGEL2,RRM2B,CPLX2,SEPHS1,RFC1,RRM1,RIPOR2,VCAN,DNMT3A,IDH2,JUNB,ATP5MK,GAD1,SYT1,SNAP25,GNAO1,DNMT1,HNRNPU,H1-4,RBMX,SYNE2,CEP55,KIF11,PCNA,RPL6,PET100,TPI1,PFN1,GLO1,ARMCX3,SEPTIN11,KIF5A,NDUFA6,IRF2BPL,ATP1B1,CTBP1,UCP2,ADK,UCHL1,EGR1,NRXN1,RDX,CKAP2L,COX6C,RAB3A,CAMTA1,PARP1,UQCRQ,HMGB2,MYO6,CELF2,DDX1,TUBB2B,CCDC82,COX8A,HNRNPA2B1,SLIRP,RPL10,TNRC6B,ESCO2,EEF1A2,RASA4,RANBP1,TAC3,KIF4A,RRM2,PROM1,CSRP2,HES5,ASCL1,PGAP1,UQCRC1,SMARCD1,COX7A2L,FUS,GAP43,APP,POLR3GL,TUBB4B,RBBP8,HNRNPH1,MEIS2,GADD45A,NDUFS6,EIF3F,VRK1,KDM5B,GJA1,PSMB6,TJP1,VAMP2,CACNB4,NDUFA12,SMC1A,TUBB6,HSPD1,CAMK2D,CTCF,NREP,NDUFA13,BEX2,DHFR,GNG3,GRIA2,UQCR11,DDX6,MAPT,PRKDC,YWHAB,SMS,HMGCS1,DYNC1I2,LMNB1,GRIA1,TUBB,JPH4,ETFB,RNASEH2B,ATP5ME,IER5,SOX11,KIDINS220,LDHA,GAD2,ATP5MF,GAPDH,CTNNBL1,MT-ATP8,NDUFB1,ANKS1B,KDM6B,SNRPB	151	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	nerve sheath tumor	Nerve sheath tumor	4.29E-13	 	 	 	 	TOP2A,FEN1,POLD3,CDK4,PDGFRA,MCM7,H4C3,HSPD1,FOXM1,HNRNPD,KIF11,RANBP1,MAD2L1,FOS,USP1,MXI1,GINS2,BRD7,DUT,RPA3,MCM3,MCM4,TRA2B,MCM5	24	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	endocrine gland tumor	Endocrine gland tumor	4.99E-13	 	0.220	 	0.072	HMGN2,METRN,RPS24,MT-ND3,HNRNPL,RPS5,DBF4,RPL26,ACADM,CALU,PBK,PSMA2,CBX3,TOP2A,EEF1A1,CTNNB1,CDK5RAP2,ATP1B2,TM2D3,SMC2,CTNNAL1,SEPHS1,ANP32E,HAT1,PHLDA3,FBXO22,SARAF,SFPQ,ZNF566,FBXO5,CCN1,SYT1,TPM4,EIF4A2,DNAJC1,SYNE2,PET100,PFN1,ARMCX3,HNRNPAB,GSTP1,RPS3A,CELF4,ENO1,LENG9,SPCS2,NASP,EGR1,MSMO1,NRXN1,ARID4A,RAB3A,PARP1,MYO6,CELF2,DDX1,TUBB2B,CCDC82,CHMP5,TLR10,LONRF2,NT5DC2,TNRC6B,RUNX1T1,RPL23,PROM1,RRM2,NSG1,CDCA7,NUTF2,SRSF10,SMARCD1,FUS,DLGAP5,ZNF195,RAB13,CBR4,NCL,GRIP2,BHLHE22,NDUFA11,HNRNPM,FSIP2,SMC1A,TUBB6,CELF3,PCSK1N,FAM111B,TMA7,CADM2,AMER2,CDCA2,DDX6,MAPT,PRKDC,NDC80,HNRNPA3,SMS,SNRPG,CDK4,SRSF7,RNASEH2B,ARL4C,BZW1,LBR,IER5,SOX11,DUT,GATAD1,RPA3,SEZ6L2,KIFC1,CDKN3,FEN1,CLSPN,HMGN1,PKM,VGLL4,ATP6V1G2,MCM10,CCND2,SERBP1,RFC1,BRD7,VCAN,ZSCAN18,RPL15,ZNF91,RPS27L,HNRNPU,E2F1,RBMX,CENPW,INA,TEAD2,ADAM17,ITGB1,CENPU,PPM1G,RPN2,UCHL1,CD99,IGFBP2,RDX,CKAP2L,MAD2L1,CAMTA1,RPL24,TSC22D1,IRF2BP2,RPS4X,NACA,AKAP8L,E2F6,BTG1,BAZ1B,PAICS,NSG2,TLE1,SNRPD1,ESCO2,PRDX1,KIF4A,SNRNP25,ALDH9A1,HES5,GINS2,ASCL1,ANP32B,PA2G4,ANKRD13B,METAP1D,UQCRC1,CCNE2,ZMAT3,N4BP2L2,ALYREF,APP,PXMP2,TUBB4B,SCRT2,PSMD1,MEIS2,MCM3,EIF3F,MAZ,AKAP9,HSPD1,CAMK2D,BUB1B,ATAD2,PSME2,CTCF,NDUFA13,ELP4,PSMD2,HMGCS1,ETFB,SRSF2,ASPHD1,YPEL3,SMC4,DTYMK,RHOA,TSC22D2,EIF3D,TACC3,C21orf58,SNRPF,KIDINS220,PCMTD1,FDPS,ACAT2,PDE4DIP,RBM33,HNRNPD,LRRC75A,SP8,EEF2,FOS,EIF3E,HMGB1,HMGB3,UBE2T,HNRNPDL,GTSE1,YWHAG,CDKN2C,BIRC5,KLHDC8A,BOD1L1,RRM2B,HELLS,RIPOR2,DNMT3A,UBE2C,MCM4,CENPE,SRSF3,TMEM106B,GAD1,LGALS1,MCM7,GNAO1,ASRGL1,KIF11,CEP55,NIN,CMC2,RPL5,IMMT,TPI1,KIF5A,MLLT3,IRF2BPL,CDK6,TOX3,TPX2,CTBP1,SIVA1,POLD3,FKBP3,SMOC1,CDCA5,HMGB2,RPS17,SEM1,IGBP1,AURKB,UBE2S,MZT2B,SRGAP3,MIS18BP1,ZNF397,EEF1A2,RANBP1,PCDHGA10,TMPO,PGAP1,PDGFRA,RPL11,POLR3GL,MLLT11,TMEM30A,RPL7,EZH2,NAA38,HNRNPH1,NDUFS6,KIF22,MRC2,SSRP1,GPM6A,NDUFA12,STX2,RPL12,BEX2,NUF2,RPL18A,DYNC1I2,LMNB1,TUBB,ANXA5,ATP5ME,NR2F2,KTN1,LDHA,CPE,ILF2,GAPDH,ECT2,TBCB,LRRC7,ANKS1B,PHF14,LAPTM4B,CLASP2,THRA,CCNG1,FOXM1,LENG8,RPS19,SERF2,SRSF9,NCAPG,KLC1,RPS11,NCAPD3,MKI67,MDM4,CENPK,MAGEL2,RTN1,H3-3A/H3-3B,RPS12,CPLX2,MXI1,RRM1,EIF3H,SAE1,IDH2,CKAP2,JUNB,SNAP25,DNMT1,STMN4,NUSAP1,RPL6,VIM,AKAP12,CFL1,PCNT,ANKRD12,SPC24,ATP1B1,RPL4,CCNB1IP1,KLHL35,RPS2,MYL6,KNL1,CENPF,SPC25,RPL34,MYBL2,HNRNPA2B1,KIF15,PTMA,OLIG1,SLIRP,CDK1,TOB1,DCXR,PGAM1,TYMS,RPL32,RASA4,TAC3,USP1,RAD51AP1,DNAJC9,MTSS1,FAU,GDAP1L1,CKS2,COL1A2,RUFY2,ASPM,RBBP8,TTC9B,GADD45A,TALDO1,HIF3A,MCM5,TERF2IP,KDM5B,SYNC,BBC3,TJP1,CACNB4,SH3BP5,RTKN2,GMNN,RPL9,DHFR,GNG3,DLGAP4,GRIA2,XRCC5,CDKN1A,RPL3,ZNF445,SLBP,MIF,CXADR,TLE2,DDB2,BRCA1,SCG3,MEST,GRIA1,CENPV,JPH4,PSMC3,CENPH,PPP1CA,MSN,RPL13,NOP53,MRPL23,SNF8,GAD2,ATP5MF,SGO1,CTNNBL1,TMEM158,PTTG1,DHX9,KDM6B,TRA2B,SNRPB	441	
Cancer, Immunological Disease, Organismal Injury and Abnormalities	neoplasia	Neoplasia of lymphoid organ	5.27E-13	 	-0.173	 	-0.191	BTG1,BBC3,TYMS,DNMT1,KIF11,CEP55,VIM,RRM2,DHFR,ITGB1,CDKN1A,NUF2,CDK6,NDC80,PRKDC,MKI67,GTSE1,TOP2A,RPN2,CDK4,ID2,PDGFRA,FUS,BIRC5,RRM2B,TUBB4B,RHOA,EZH2,PARP1,RRM1,HAT1,SOX11,DNMT3A,CDK1,CKAP2,IDH2	36	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital tract serous carcinoma	Female genital tract serous carcinoma	5.91E-13	 	 	 	 	UBE2S,FEN1,GPM6A,MAPK10,SMC1A,BUB1B,RUNX1T1,FOXM1,EEF1A2,PKM,EIF4A2,CEP55,KIF11,H2AX,CTCF,INA,H1-2,RRM2,ZNF138,CDKN1A,NUF2,NDC80,TPX2,BRCA1,TOP2A,RPN2,TXNIP,PDGFRA,CDKN2C,UCHL1,CTNNB1,IGFBP2,ARL4C,SMC4,TUBB4B,CTNNAL1,PARP1,RRM1,RIPOR2,VCAN,SPC25,DNMT3A,MYBL2,UBE2C,KIFC1,PTTG1,CDK1,CKAP2	48	
Cancer, Organismal Injury and Abnormalities	pelvic serous carcinoma	Pelvic serous carcinoma	5.91E-13	 	 	 	 	UBE2S,FEN1,GPM6A,MAPK10,SMC1A,FOXM1,BUB1B,RUNX1T1,EEF1A2,PKM,EIF4A2,CEP55,KIF11,H2AX,CTCF,INA,H1-2,RRM2,ZNF138,CDKN1A,NUF2,NDC80,TPX2,BRCA1,TOP2A,RPN2,TXNIP,PDGFRA,CDKN2C,UCHL1,CTNNB1,IGFBP2,ARL4C,SMC4,TUBB4B,CTNNAL1,PARP1,RRM1,RIPOR2,VCAN,SPC25,DNMT3A,MYBL2,UBE2C,KIFC1,PTTG1,CDK1,CKAP2	48	
Neurological Disease, Organismal Injury and Abnormalities	dyskinesia	Dyskinesia	6.37E-13	 	 	 	 	LAPTM4B,PDE4DIP,MT-ND3,MTRNR2L12,PKM,EEF1A2,HMGN1,RASA4,RANBP1,ACADM,FOS,CSRP2,EIF3E,COX17,ASCL1,HNRNPDL,NPY,UQCRC1,COX7A2L,CTNNB1,CPLX2,SEPHS1,VCAN,BHLHE22,MEIS2,GADD45A,NDUFS6,GJA1,JUNB,PSMB6,ATP5MK,TJP1,SNAP25,VAMP2,GNAO1,NDUFA12,HNRNPU,PCNA,NREP,NDUFA13,DHFR,TPI1,ARMCX3,PFN1,GNG3,GRIA2,UQCR11,NDUFA6,ATP1B1,UCP2,JPH4,UCHL1,ETFB,EGR1,ATP5ME,NRXN1,COX6C,RAB3A,PARP1,IER5,UQCRQ,HMGB2,CELF2,DDX1,LDHA,GAD2,ATP5MF,GAPDH,NDUFB1,MT-ATP8,ANKS1B,SLIRP	72	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	hepatobiliary neoplasm	Hepatobiliary neoplasm	6.44E-13	 	-0.459	 	-0.659	RFC3,MAPK10,FDPS,RPS24,PDE4DIP,RBM33,SP8,EEF2,RPL26,FOS,EIF3E,ZBTB37,HMGB1,CALU,PBK,HMGB3,UBE2T,CBX3,HNRNPDL,GTSE1,NPY,TOP2A,EEF1A1,TXNIP,YWHAG,CTNNB1,BIRC5,TM2D3,BOD1L1,SMC2,HELLS,CTNNAL1,SEPHS1,ANP32E,HAT1,RIPOR2,FBXO22,SARAF,DNMT3A,SFPQ,UBE2C,MCM4,ZNF566,CENPE,DYNLL1,NUDT1,SRSF3,CCN1,LGALS1,MCM7,GNAO1,ASRGL1,EIF4A2,SYNE2,KIF11,NIN,PET100,RPL5,ZNF138,IMMT,TPI1,PFN1,KIF5A,HNRNPAB,RPS4Y1,IRF2BPL,MLLT3,GSTP1,CDK6,RPS3A,TOX3,ENO1,TPX2,UCP2,POLD3,ADK,LENG9,NASP,DBI,EGR1,SMOC1,NRXN1,DEK,ARID4A,PARP1,MYO6,CELF2,CCDC82,DERA,AURKB,LONRF2,UBE2S,MZT2B,TNRC6B,MIS18BP1,RUNX1T1,EEF1A2,PROM1,RRM2,PCDHGA10,TMPO,NUTF2,SRSF10,PGAP1,RPL27A,RPS29,PDGFRA,FUS,H3C2,PRC1,DLGAP5,ZNF195,RPL7,EZH2,RPLP0,NAA38,NCL,HNRNPH1,HNRNPM,FSIP2,TFDP2,MRC2,GPM6A,STX2,CELF3,SRI,FAM111B,RPL12,CADM2,CDCA8,CDCA2,NUF2,MAPT,PRKDC,NDC80,HNRNPA3,SMS,CDK4,LMNB1,TUBB,ID2,SRSF7,ANXA5,ATP5ME,NR2F2,BZW1,LBR,IER5,KTN1,SOX11,LDHA,ILF2,SEZ6L2,KIFC1,CDKN3,ECT2,LRRC7,ANKS1B,PHF14,LAPTM4B,CLASP2,THRA,CCNG1,FOXM1,CLSPN,PKM,HMGN1,KLHL24,RPS19,SERF2,NCAPG,RPL29,NCAPD3,SAT2,MKI67,MDM4,PEG10,MCM10,MRFAP1,MAGEL2,RTN1,SERBP1,RFC1,RRM1,BRD7,VCAN,EIF3H,ZSCAN18,ZNF91,IDH2,JUNB,RPS27L,SNAP25,HNRNPU,E2F1,NUSAP1,RBMX,RPL6,VIM,ADAM17,PCNT,ITGB1,MEX3A,ANKRD12,CENPU,ATP1B1,RPL4,RAN,PPM1G,CCNB1IP1,RPN2,KLHL35,MACROH2A1,RACK1,UCHL1,IGFBP2,RPS2,RDX,CKAP2L,CAMTA1,KNL1,CENPF,RPS4X,HNRNPA2B1,KIF15,RPL10,CDK1,NACA,AKAP8L,BAZ1B,TOB1,RPL13A,TYMS,RPL32,PGAM1,PAICS,TLE1,PRDX1,TAC3,KIF4A,USP1,ALDH9A1,DNAJC9,MTSS1,ANP32B,GDAP1L1,CKS2,PA2G4,GTF3C6,CCNE2,UQCRC1,N4BP2L2,APP,COL1A2,RUFY2,ASPM,TUBB4B,RBBP8,SCRT2,PSMD1,GADD45A,MCM3,HIF3A,AKAP9,GJA1,PHGDH,TJP1,CACNB4,RBM4,HSPD1,BUB1B,ATAD2,SH3BP5,RTKN2,CTCF,RPL9,ELP4,DHFR,GRIA2,CDKN1A,UQCR11,ZNF445,PIN1,PSMD2,CXADR,TLE2,SCG3,BRCA1,HMGCS1,GRIA1,JPH4,CENPH,SRSF2,MSN,ZNF883,SNRPF,KIDINS220,PCMTD1,RPL36A,SGO1,PTTG1,DHX9,KDM6B,TRA2B,SNRPB	305	
Neurological Disease, Organismal Injury and Abnormalities	progressive encephalopathy	Progressive encephalopathy	7.67E-13	 	 	 	 	MZT2B,RPL13A,TYMS,MAPK10,FDPS,NSG2,PRDX1,EEF2,HMGB1,HES5,KLC1,ATP6V1G2,HNRNPDL,MDM4,NPY,EEF1A1,CCND2,FUS,GAP43,RTN1,H3-3A/H3-3B,COL1A2,APP,TUBB4B,TUBA1B,GADD45A,RPL15,ZNF91,VRK1,CCN1,GAD1,SNAP25,LGALS1,VAMP2,HNRNPU,HSPD1,STX2,E2F1,ATAD2,EIF4A2,DNAJC1,GMNN,PCNA,INA,VIM,CFL1,DHFR,PFN1,GRIA2,CDKN1A,KIF5A,HNRNPAB,RPL3,MAPT,ATP1B1,PIN1,RAN,GSTP1,RPS3A,MIF,PRKDC,TOX3,CXADR,DDB2,BRCA1,HMGCS1,CDK4,GLRX,GRIA1,RACK1,TUBB,UCHL1,ANXA5,IGFBP2,DBI,RPL13,NRXN1,STMN1,RHOA,CELF2,LDHA,TUBB2B,GAD2,RPS4X,GAPDH,HNRNPA2B1,DHX9,CDK1	88	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract cancer	Urinary tract cancer	7.86E-13	 	-1.667	 	-1.769	FDPS,FOXM1,PDE4DIP,CLSPN,PKM,SCGN,DBF4,SP8,FOS,HMGB1,PBK,MKI67,GTSE1,MDM4,TOP2A,EEF1A1,TXNIP,WTAP,CCND2,CDKN2C,CTNNB1,CDK5RAP2,BIRC5,TM2D3,KLHDC8A,SERBP1,SMC2,HELLS,CTNNAL1,MXI1,RFC1,RRM1,BRD7,C1orf56,VCAN,PHLDA3,DNMT3A,SFPQ,UBE2C,ZSCAN18,MCM4,ZNF91,CENPE,CKAP2,JUNB,SRSF3,CCN1,MCM7,ASRGL1,E2F1,NUSAP1,EIF4A2,RBMX,SYNE2,CEP55,KIF11,PCNA,NIN,RPL6,VIM,H1-2,ADAM17,RPL5,GLO1,ITGB1,ANKRD12,CENPU,IRF2BPL,MLLT3,ATP1B1,GSTP1,CELF4,KLHL35,RPN2,MACROH2A1,UCHL1,NASP,CD99,SMOC1,COX6C,RAB3A,PARP1,HMGB2,KNL1,CENPF,TSC22D1,MYO6,CELF2,NDUFA3,SPC25,MYBL2,CCDC82,HNRNPA2B1,KIF15,AURKB,LONRF2,CDK1,MZT2B,TYMS,RUNX1T1,EEF1A2,RBFOX2,RASA4,PRDX1,RRM2,HES5,PCDHGA10,PA2G4,NUTF2,TMPO,CCNE2,SMARCD1,PDGFRA,ALYREF,PRC1,COL1A2,APP,ASPM,MLLT11,TUBB4B,RAB13,EZH2,SCRT2,HNRNPH1,GRIP2,NDUFA11,NDUFS6,HIF3A,HNRNPM,MAZ,EIF3F,AKAP9,TERF2IP,KDM5B,GJA1,TJP1,NDUFA12,SMC1A,TUBB6,GPM6A,RBM4,STX2,HSPD1,BUB1B,CELF3,ATAD2,GMNN,FAM111B,CTCF,CADM2,NDUFA13,DHFR,CDKN1A,NUF2,PSMD2,PSMB3,PRKDC,NDC80,SNRPG,SCG3,BRCA1,CDK4,TUBB,ANXA5,PPP1CA,MSN,SRSF2,ZNF883,SMC4,RHOA,TSC22D2,SNF8,SOX11,KIDINS220,PCMTD1,ATP5MF,SGO1,TMEM158,NDUFB1,ANKS1B,DHX9,KDM6B,TRA2B,SNRPB	184	
Cell Cycle	G2 phase	G2 phase	7.88E-13	 	0.401	 	0.508	FEN1,DNMT1,LGALS1,CCNG1,FOXM1,E2F1,CLSPN,HMGN1,GMNN,KIF11,H2AX,EIF3E,CDKN1A,CKS2,PIN1,BRCA1,TOP2A,MCM10,CDK4,CTNNB1,BIRC5,SRSF2,APP,EGR1,RNASEH2B,RRM2B,MAD2L1,NOP53,RBBP8,MXI1,PARP1,CELF2,MYBL2,GADD45A,PTTG1,CDK1,IDH2,FBXO5,KDM5B,JUNB	40	
DNA Replication, Recombination, and Repair	double-stranded DNA break repair	Double-stranded DNA break repair	9.51E-13	 	-1.547	 	-1.082	BAZ1B,FEN1,BBC3,PGAM1,E2F1,FOXM1,ESCO2,PCNA,H2AX,USP1,XRCC5,RAN,PRKDC,BRCA1,UCHL1,SMARCD1,FUS,CTNNB1,APP,CDCA5,DEK,RBBP8,EZH2,PARP1,TACC3,HAT1,DDX1,EIF3H,EIF3F,CDK1,DYNLL1	31	
Cell Cycle	interphase	Arrest in interphase of tumor cell lines	9.96E-13	 	 	 	 	SRSF3,UBL5,CCN1,TOB1,TYMS,DNMT1,LGALS1,CCNG1,PDE4DIP,PCLAF,E2F1,FOXM1,SRI,PKM,RPL23,GMNN,KIF11,RPL5,H2AZ1,CDCA2,ITGB1,CDKN1A,MDM4,BRCA1,TOP2A,CDK4,LMNB1,YWHAG,RPL11,CTNNB1,EGR1,RRM2B,RHOA,MAD2L1,RBBP8,MXI1,EZH2,PARP1,CELF2,MYBL2,GADD45A,FBXO5,CDK1,IDH2	44	
Neurological Disease, Organismal Injury and Abnormalities	neurological disorder	Progressive neurological disorder	1.38E-12	 	0.161	 	0.088	MAPK10,FDPS,EEF2,HMGB1,KLC1,ATP6V1G2,HNRNPDL,MDM4,NPY,TOP2A,EEF1A1,CCND2,BIRC5,RTN1,H3-3A/H3-3B,RRM2B,RRM1,RPL15,ZNF91,CCN1,GAD1,SNAP25,LGALS1,HNRNPU,E2F1,EIF4A2,DNAJC1,PCNA,INA,VIM,ADAM17,RPL5,CFL1,PFN1,KIF5A,HNRNPAB,ATP1B1,RAN,GSTP1,RPS3A,TOX3,RACK1,UCHL1,IGFBP2,DBI,EGR1,NRXN1,CELF2,TUBB2B,RPS4X,HNRNPA2B1,CDK1,MZT2B,RPL13A,TYMS,NSG2,PRDX1,RRM2,HES5,ASCL1,PDGFRA,FUS,GAP43,COL1A2,APP,TUBB4B,TUBA1B,GADD45A,VRK1,VAMP2,HSPD1,STX2,ATAD2,GMNN,DHFR,GRIA2,CDKN1A,RPL3,MAPT,PIN1,MIF,PRKDC,CXADR,DDB2,BRCA1,HMGCS1,CDK4,GLRX,GRIA1,TUBB,ANXA5,RPL13,STMN1,RHOA,LDHA,GAD2,GAPDH,DHX9	98	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid neoplasm	Myeloid neoplasm	1.39E-12	 	0.043	 	0.031	FOXM1,PDE4DIP,RPS24,HNRNPD,EEF2,LENG8,RPS13,RPS19,HMGB3,RPS11,MKI67,MDM4,PSRC1,TOP2A,EEF1A1,CCND2,RPS18,CTNNB1,BIRC5,BOD1L1,RRM2B,RPS12,RRM1,BRD7,DNMT3A,UBE2C,RPS27A,RPL15,ZNF91,IDH2,JUNB,MCM7,DNMT1,E2F1,RBMX,SYNE2,KIF11,PCNA,NIN,RPL6,ADAM17,RPL5,TPI1,MLLT3,ATP1B1,GSTP1,RPL4,TOX3,RACK1,NASP,CD99,EGR1,NRXN1,CKAP2L,DEK,ARID4A,PARP1,CENPF,MYO6,DDX1,NDUFA3,RPL34,MYBL2,RPS4X,KIF15,AURKB,CDK1,RPL13A,TYMS,NSG2,RUNX1T1,EEF1A2,RASA4,RRM2,PROM1,HES5,ANP32B,PCDHGA10,PA2G4,UQCRC1,CCNE2,PDGFRA,RPL11,TUBB4B,RPS16,RPL7,EZH2,RPLP0,TUBA1B,PSMD1,NDUFA11,GADD45A,FSIP2,AKAP9,KDM5B,TJP1,BBC3,CACNB4,SMC1A,MRC2,HSPD1,BUB1B,TP53INP1,PSME2,H2AX,CTCF,CADM2,NDUFA13,ELP4,DHFR,CDKN1A,RPL3,PIN1,PSMD2,PRKDC,BRCA1,ID2,SRSF2,RPL13,RHOA,EIF3D,C21orf58,CAMLG,PCMTD1,SGO1,TMEM158,NDUFB1,ANKS1B,TRA2B	129	
