© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	ZNF274vsEGFP - 2023-01-29 06:53 PM
Date	Sun Jan 29 15:53:30 PST 2023
Analysis ID	40216313

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	cell death	Cell death of tumor cells	7.41E-12	Decreased	-2.037	 	-2.216	BBC3,RPL13A,FOS,RPS19,RPL9,EIF3E,HMGB1,CDKN1A,RPL3,RPS11,RPL31,MIF,RPS21,RPL27A,RPS29,NOTCH1,RPS18,PABPC1,RPL13,RPS16,RPLP0,RPL7,VCAN,RPA3,BAX,HRAS,RPL27,SNRPB,IDH2	29	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial encephalopathy	Familial encephalopathy	7.93E-12	 	 	 	 	TUBB3,PCDH9,MT-ND3,ESCO2,MTRNR2L12,HMGN1,YWHAE,RANBP1,TAC3,FOS,CSRP2,EIF3E,ACTB,TOMM20,ATP5F1C,HNRNPDL,NPY,ATP5F1E,CCND2,RRM2B,HNRNPH1,VCAN,BAX,BCL11A,GJA1,JUNB,ATP5MK,MT-CYB,ZBTB20,NDUFA12,LMO7,H1-4,AP1S2,MT-CO3,ATP1A2,MT-ND1,TUBB2A,PET100,NDUFA13,DHFR,TPI1,PFN1,BEX3,UQCR11,NDUFA6,PGK1,YWHAB,ADK,NOTCH1,TUBB,EGR1,ATP5ME,COX6C,KMT2C,IER5,UQCRQ,GAD2,ATP5MF,GAPDH,NDUFB1,HRAS,SNRPB,SLIRP,POU3F3	64	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial central nervous system disease	Familial central nervous system disease	1.26E-11	 	 	 	 	ETV1,TUBB3,PCDH9,MT-ND3,MTRNR2L12,ESCO2,HMGN1,YWHAE,RANBP1,TAC3,FOS,CSRP2,EIF3E,ACTB,TOMM20,ATP5F1C,HNRNPDL,NPY,ATP5F1E,CCND2,RRM2B,HNRNPH1,VCAN,BAX,BCL11A,GJA1,JUNB,ATP5MK,MT-CYB,ZBTB20,NDUFA12,LMO7,H1-4,AP1S2,MT-CO3,ATP1A2,MT-ND1,TUBB2A,PET100,NDUFA13,DHFR,TPI1,PFN1,BEX3,NDUFA6,UQCR11,PGK1,YWHAB,ADK,NOTCH1,TUBB,EGR1,ATP5ME,COX6C,KMT2C,IER5,UQCRQ,GAD2,ATP5MF,GAPDH,NDUFB1,HRAS,SNRPB,SLIRP,POU3F3	65	
Cell Death and Survival, Organismal Injury and Abnormalities	cell death	Cell death of tumor cell lines	3.52E-11	 	1.686	 	1.455	BTG1,TAGLN2,TUBB3,CLSPN,YWHAE,RANBP1,ENC1,FOS,RPS19,H2AZ1,TOMM20,CBX3,RPL27A,NPY,ZMAT3,CCND2,ZEB1,ODC1,RRM2B,RPLP0,RASD1,HAT1,SMAD5,HNRNPH1,NFIX,VCAN,BAX,GJA1,JUNB,RPS27L,PHGDH,BBC3,MCM7,SEC61G,ATAD2,RGS16,GOLGA4,RPS20,POU3F2,NDUFA13,BTG2,DHFR,GLO1,CDKN1A,TIAM2,MIF,GADD45G,SNRPG,DDB2,NOTCH1,NASP,PPP1CA,EGR1,ARL4C,STMN1,WSB1,MYO6,DUT,IRF2BP2,MYBL2,ILF2,GAPDH,HRAS,SNRPB,TMSB10/TMSB4X	65	
Cancer, Organismal Injury and Abnormalities	invasive tumor	Invasive tumor	3.70E-11	 	-0.602	 	-0.231	ETV1,TUBB3,CLSPN,HMGN1,YWHAE,RANBP1,FOS,H2AZ1,HMGB1,ACTB,CDCA7L,REV3L,RPS11,TXNIP,CCND2,ZEB1,PABPC1,HELLS,RRM2B,RPL7,NFIX,VCAN,BAX,HNRNPM,BCL11A,CALD1,RPL27,IDH2,GJA1,PHGDH,BBC3,SEC61G,LMO7,ATAD2,MT-ND1,TUBB2A,POU3F2,NDUFA13,DHFR,BEX1,CDKN1A,RPL3,CENPU,MIF,NOTCH1,TUBB,UBE2N,EGR1,PDCD5,ARL4C,STMN1,KMT2C,WSB1,MYO6,GAD2,MYBL2,HRAS,TRA2B,TMSB10/TMSB4X	59	
Organismal Injury and Abnormalities, Organismal Survival	organismal death	Organismal death	5.57E-11	 	0.461	 	-1.192	POU2F1,ETV1,SRGAP3,PCLAF,ESCO2,CLSPN,HNRNPD,HMGN1,YWHAE,RANBP1,FOS,RPS19,H2AZ1,HMGB1,ACTB,REV3L,MARCKSL1,CBX3,NPY,TXNIP,CCND2,SPAG9,ZEB1,PABPC1,ODC1,TAF7,HELLS,RRM2B,HAT1,SMAD5,NFIX,VCAN,ZNF274,APLP2,BAX,BCL11A,IDH2,GJA1,JUNB,PHGDH,BBC3,ZBTB20,LMO7,HSPA4L,ATP1A2,MT-ND1,CDK2AP1,POU3F2,H1-2,NDUFA13,H1-3,DHFR,PFN1,CDKN1A,PGK1,CENPU,RPL4,MIF,GADD45G,DDB2,ADK,DYNC2I2,NOTCH1,MACROH2A1,PSMC3,NASP,DBI,UBE2N,DAAM1,PDCD5,KMT2C,MYL6,RPL24,ZKSCAN1,GAD2,MYBL2,ILF2,ATP5MF,HRAS,SNRPB,TRA2B,SLIRP,POU3F3,PHF14	84	
Cell Cycle	cell cycle progression	Cell cycle progression	8.81E-11	Decreased	-2.195	 	-1.891	BTG1,TAF1D,ZBTB20,MCM7,TUBB3,ZWINT,PCLAF,ESCO2,CLSPN,CENPW,YWHAE,FOS,BTG2,DHFR,EIF3E,HMGB1,ACTB,CDKN1A,MIF,CBX3,YWHAB,GADD45G,CCNB1IP1,DDB2,TXNIP,NOTCH1,CCND2,TUBB,NASP,PPP1CA,ZEB1,DBI,ODC1,EGR1,HELLS,STMN1,HAT1,RPL24,VCAN,ZNF274,RPA3,MYBL2,BAX,HRAS,CALD1,GJA1,JUNB	47	
Hereditary Disorder, Organismal Injury and Abnormalities, Psychological Disorders	familial psychiatric disease	Familial psychiatric disease	9.19E-11	 	 	 	 	ATP5MK,MT-CYB,NDUFA12,PCDH9,MT-ND3,LMO7,MTRNR2L12,MT-CO3,HMGN1,RANBP1,MT-ND1,FOS,NDUFA13,CSRP2,DHFR,TPI1,EIF3E,PFN1,GLO1,ACTB,UQCR11,TOMM20,NDUFA6,PGK1,ATP5F1C,HNRNPDL,NPY,ATP5F1E,TUBB,EGR1,ATP5ME,COX6C,IER5,UQCRQ,VCAN,GAD2,ATP5MF,GAPDH,BAX,NDUFB1,HRAS,SLIRP,POU3F3,GJA1,JUNB	45	
Gene Expression	expression	Expression of mRNA	1.28E-10	 	-1.146	 	-1.323	RPS29,RPL13A,NOTCH1,PPP1CA,HMGN1,EGR1,EIF4A2,ENC1,FOS,MRPL23,BTG2,DHFR,RPL24,PFN1,EIF3E,HMGB1,GAPDH,RPL27A,RPL10A	19	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	neurogenic tumor	Neurogenic tumor	1.70E-10	 	 	 	 	DDB2,BBC3,TUBB3,MCM7,H4C3,HMGN1,HNRNPD,RANBP1,KMT2C,TUBB2A,FOS,GINS2,DUT,RPA3,BAX,HRAS,TRA2B	17	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial neurological disorder	Familial neurological disorder	3.36E-10	 	 	 	 	ETV1,TUBB3,PCDH9,MT-ND3,MTRNR2L12,ESCO2,HMGN1,YWHAE,RANBP1,TAC3,FOS,CSRP2,EIF3E,ACTB,PSMA2,TOMM20,ATP5F1C,HNRNPDL,NPY,ATP5F1E,CCND2,ODC1,RRM2B,HNRNPH1,VCAN,BAX,BCL11A,IDH2,GJA1,JUNB,ATP5MK,MT-CYB,ZBTB20,NDUFA12,LMO7,H1-4,AP1S2,MT-CO3,ATP1A2,MT-ND1,TUBB2A,PET100,NDUFA13,DHFR,TPI1,PFN1,GLO1,BEX3,NDUFA6,UQCR11,PGK1,YWHAB,ADK,NOTCH1,TUBB,EGR1,ATP5ME,COX6C,KMT2C,IER5,UQCRQ,MYO6,GAD2,ATP5MF,GAPDH,NDUFB1,HRAS,SNRPB,SLIRP,POU3F3	70	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	mammary tumor	Mammary tumor	4.59E-10	 	0.242	 	0.403	PSD3,POU2F1,TAGLN2,ETV1,TUBB3,TLE1,PCDH9,ESCO2,CLSPN,RANBP1,TAC3,PNISR,FOS,RPS19,EIF3E,HMGB3,REV3L,ATP5F1C,CBX3,METAP1D,CSNK1E,CCND2,SPAG9,ALYREF,ZEB1,PABPC1,ODC1,HELLS,RPL7,RPLP0,HAT1,SMAD5,NFIX,VCAN,TUBA1B,BAX,HNRNPM,BCL11A,CALD1,IDH2,GJA1,JUNB,TAF1D,MT-CYB,ZBTB20,STMN4,LMO7,ATAD2,EIF4A2,SCRG1,GOLGA4,MT-ND1,RPS20,TUBB2A,PET100,H1-2,POLR2L,BTG2,DHFR,TPI1,PFN1,GLO1,BEX1,CDKN1A,PGK1,CENPU,RPL4,MIF,DDB2,ADK,FKBP3,NOTCH1,MACROH2A1,TUBB,NASP,EGR1,DAAM1,PDCD5,ARL4C,STMN1,KMT2C,WSB1,MYO6,ZKSCAN1,NDUFA3,MYBL2,ILF2,ATP5MF,TBCB,HRAS,SNRPB,TRA2B,SLIRP	93	
Cellular Development, Cellular Growth and Proliferation	cell proliferation	Cell proliferation of tumor cell lines	4.71E-10	Decreased	-2.362	 	-1.849	POU2F1,TAGLN2,ETV1,TUBB3,PCLAF,CLSPN,RANBP1,ENC1,FOS,H2AZ1,EIF3E,HMGB1,ACTB,CBX3,NPY,CSNK1E,ZMAT3,TXNIP,CCND2,ALYREF,ZEB1,ODC1,HELLS,TAF7,RASD1,HAT1,SMAD5,VCAN,BAX,RPL15,IDH2,GJA1,JUNB,ATP5MK,PHGDH,BBC3,ZBTB20,MCM7,SEC61G,ATAD2,RGS16,GOLGA4,TUBB2A,CDK2AP1,H1-2,NDUFA13,BTG2,H1-3,PFN1,CDKN1A,PGK1,TIAM2,MIF,GADD45G,DDB2,NOTCH1,MACROH2A1,TUBB,NASP,EGR1,ARL4C,STMN1,KMT2C,WSB1,MYBL2,ILF2,GAPDH,HRAS,HES6,SNRPB,TMSB10/TMSB4X	71	
Cancer, Organismal Injury and Abnormalities	lymphoreticular neoplasm	Lymphoreticular neoplasm	1.05E-09	 	0.282	 	0.119	BTG1,POU2F1,RPL13A,TUBB3,ATF7IP,PCLAF,PCDH9,HNRNPD,YWHAE,RANBP1,FOS,RPS19,HMGB1,ACTB,CDCA7L,HMGB3,REV3L,RPS11,CSNK1E,PSRC1,CCND2,RPS18,SPAG9,ZEB1,PABPC1,ODC1,RRM2B,RPS16,RPL7,RPLP0,HAT1,HNRNPH1,NFIX,TUBA1B,NDUFA11,HLA-C,BAX,RPL15,CALD1,IDH2,GJA1,JUNB,MT-CYB,BBC3,MCM7,MT-CO3,ATP1A2,RGS16,GOLGA4,MT-ND1,RPS20,TUBB2A,H1-2,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,GADD45G,DDB2,FKBP3,NOTCH1,TUBB,NASP,EGR1,RPL13,DAAM1,RPS2,STMN1,KMT2C,MYO6,IRF2BP2,NDUFA3,GAD2,SEM1,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,SNRPB,TMSB10/TMSB4X	84	
Gene Expression	transcription	Transcription of RNA	2.61E-09	 	-1.129	 	-0.762	AKAP8L,BTG1,POU2F1,ETV1,HMGN2,ATF7IP,TLE1,HNRNPD,HMGN1,FOS,H2AZ1,HMGB1,CBX3,CSNK1E,PSRC1,N4BP2L2,TXNIP,ALYREF,ZEB1,TAF7,RASD1,SMAD5,NFIX,ZNF274,BCL11A,GJA1,JUNB,PHGDH,ZBTB20,MCM7,LMO7,ATAD2,H1-5,POU3F2,H1-2,NDUFA13,BTG2,H1-3,POLR2L,PFN1,GLO1,BEX1,CDKN1A,MIF,YWHAB,DDB2,NOTCH1,MACROH2A1,PSMC3,EGR1,IER5,MYO6,IRF2BP2,MYBL2,ILF2,HRAS,HES6,POU3F3,PHF14	59	
Organismal Injury and Abnormalities, Renal and Urological Disease	reduced kidney function	Reduced kidney function	2.94E-09	 	-1.387	 	-1.632	SNRPG,ADK,TXNIP,TUBB3,TUBB,DBI,ATP5ME,RRM2B,STMN1,COX6C,TUBB2A,RPL7,DHFR,HMGB1,CDKN1A,NDUFA6,GAD2,RPL36A,NDUFB1,TRA2B,POU3F3,NPY,JUNB	23	
Cancer, Organismal Injury and Abnormalities	advanced malignant tumor	Advanced malignant tumor	3.54E-09	 	-0.279	 	0.080	BTG1,ETV1,TUBB3,HMGN1,YWHAE,RANBP1,FOS,H2AZ1,HMGB1,ACTB,CDCA7L,REV3L,RPS11,TXNIP,CCND2,CALB2,ZEB1,RRM2B,RPL7,VCAN,HNRNPM,BCL11A,CALD1,RPL27,IDH2,GJA1,PHGDH,BBC3,SEC61G,TUBB2A,POU3F2,NDUFA13,DHFR,BEX1,CDKN1A,RPL3,MIF,NOTCH1,TUBB,UBE2N,PDCD5,ARL4C,STMN1,KMT2C,WSB1,GAD2,MYBL2,HRAS,TMSB10/TMSB4X	49	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	mitochondrial respiratory chain deficiency	Mitochondrial respiratory chain deficiency	4.48E-09	 	 	 	 	ATP5F1E,NDUFA13,PET100,MT-CYB,UQCRQ,NDUFA12,NDUFA6,MT-ND3,NDUFA11,MT-CO3,MT-ND1	11	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast cancer	Breast cancer	4.87E-09	 	 	 	 	PSD3,POU2F1,TAGLN2,ETV1,TUBB3,PCDH9,ESCO2,CLSPN,RANBP1,TAC3,FOS,PNISR,RPS19,EIF3E,HMGB3,REV3L,ATP5F1C,CBX3,METAP1D,CSNK1E,CCND2,SPAG9,ZEB1,PABPC1,ODC1,HELLS,RPL7,RPLP0,HAT1,SMAD5,NFIX,VCAN,TUBA1B,BAX,HNRNPM,BCL11A,CALD1,IDH2,JUNB,TAF1D,MT-CYB,ZBTB20,STMN4,LMO7,ATAD2,EIF4A2,SCRG1,GOLGA4,MT-ND1,RPS20,TUBB2A,PET100,H1-2,BTG2,POLR2L,DHFR,TPI1,PFN1,GLO1,BEX1,CDKN1A,PGK1,CENPU,RPL4,MIF,DDB2,ADK,FKBP3,NOTCH1,MACROH2A1,TUBB,NASP,EGR1,DAAM1,ARL4C,STMN1,KMT2C,WSB1,ZKSCAN1,MYO6,NDUFA3,MYBL2,ILF2,ATP5MF,HRAS,TRA2B,SNRPB,SLIRP	88	
Protein Synthesis	expression	Expression of protein	6.08E-09	 	0.294	 	0.260	CSNK1E,AKAP8L,POU2F1,RPS29,NOTCH1,RPL13A,PPP1CA,PABPC1,EIF4A2,ENC1,FOS,MRPL23,BTG2,DHFR,EIF3E,RPL24,GAPDH,RPL27A,JUNB,NPY,RPL10A	21	
Cancer, Organismal Injury and Abnormalities	metastasis	Metastasis	7.29E-09	 	-0.279	 	0.077	ETV1,PHGDH,BBC3,TUBB3,SEC61G,HMGN1,YWHAE,RANBP1,TUBB2A,FOS,POU3F2,NDUFA13,DHFR,H2AZ1,HMGB1,ACTB,BEX1,CDCA7L,CDKN1A,RPL3,REV3L,RPS11,MIF,TXNIP,CCND2,NOTCH1,TUBB,ZEB1,UBE2N,PDCD5,RRM2B,ARL4C,STMN1,KMT2C,WSB1,RPL7,VCAN,GAD2,HNRNPM,BCL11A,HRAS,CALD1,RPL27,TMSB10/TMSB4X,IDH2,GJA1	46	
DNA Replication, Recombination, and Repair	replication	DNA replication	9.57E-09	 	-0.886	 	-0.705	AKAP8L,ZBTB20,MCM7,HMGN2,PCLAF,ESCO2,CLSPN,HMGN1,RRM2B,CDK2AP1,HMGB1,DUT,CDKN1A,PGK1,REV3L,RPA3,HRAS,GADD45G	18	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematological neoplasia	Hematopoietic neoplasm	1.23E-08	 	0.514	 	0.428	POU2F1,MT-ND3,HNRNPD,ENC1,FOS,RPS19,HMGB1,ACTB,PSMA2,HMGB3,RPS11,PSRC1,CCND2,RPS18,PABPC1,RRM2B,HAT1,NFIX,VCAN,HLA-C,BAX,RPL15,BCL11A,IDH2,JUNB,MCM7,H1-4,MT-CO3,RGS16,GOLGA4,RPS20,TUBB2A,H1-2,BTG2,TPI1,RPL4,ADK,FKBP3,NOTCH1,NASP,EGR1,DAAM1,RPS2,KMT2C,MYO6,IRF2BP2,NDUFA3,SEM1,MYBL2,HRAS,BTG1,RPL13A,SRGAP3,TUBB3,ATF7IP,TLE1,PCLAF,PCDH9,YWHAE,RANBP1,CDCA7L,REV3L,CSNK1E,RPS29,SPAG9,ZEB1,ODC1,RPS16,RPL7,RPLP0,SMAD5,HNRNPH1,TUBA1B,NDUFA11,CALD1,RPL27,GJA1,MT-CYB,BBC3,LMO7,ATP1A2,MT-ND1,NDUFA13,DHFR,CDKN1A,RPL3,MIF,GADD45G,DDB2,TUBB,PPP1CA,RPL13,STMN1,GAD2,NDUFB1,DSEL,TRA2B,SNRPB,TMSB10/TMSB4X	99	
Infectious Diseases, Organismal Injury and Abnormalities	infection	Viral Infection	1.49E-08	 	-0.333	 	0.405	PSD3,POU2F1,TAGLN2,RPL13A,HMGN2,TUBB3,YWHAE,RANBP1,ENC1,FOS,EIF3E,HMGB1,ACTB,PSMA2,HNRNPDL,TXNIP,ZEB1,PABPC1,RRM2B,RPS16,HNRNPH1,VCAN,HLA-C,BAX,TALDO1,HNRNPM,BCL11A,CALD1,JUNB,MT-CYB,BBC3,ZBTB20,SEC61G,SNHG32,EIF4A2,AP1S2,ATP1A2,RPS20,TUBB2A,H1-2,BTG2,POLR2L,DHFR,PFN1,CDKN1A,NDUFA6,RPL3,TIAM2,MIF,DDB2,ADK,TUBB,PSMC3,EGR1,ARL4C,MYL6,MRPL23,MYO6,ILF2,GAPDH,HRAS,RPL10A	62	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	bone marrow neoplasm	Bone marrow neoplasm	1.89E-08	 	 	 	 	RPL13A,TUBB3,ATF7IP,PCDH9,HNRNPD,YWHAE,RPS19,ACTB,HMGB3,REV3L,RPS11,PSRC1,CCND2,RPS18,SPAG9,PABPC1,RRM2B,RPS16,RPL7,RPLP0,NFIX,TUBA1B,NDUFA11,HLA-C,RPL15,IDH2,JUNB,MT-CYB,BBC3,MCM7,MT-CO3,GOLGA4,MT-ND1,RPS20,TUBB2A,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,GADD45G,NOTCH1,NASP,EGR1,RPL13,DAAM1,KMT2C,MYO6,NDUFA3,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,TMSB10/TMSB4X	57	
Cellular Development, Cellular Growth and Proliferation, Connective Tissue Development and Function	proliferation	Proliferation of fibroblast cell lines	1.95E-08	Decreased	-3.219	 	-2.898	BTG1,ETV1,TXNIP,NOTCH1,PCLAF,ODC1,EGR1,STMN1,FOS,BTG2,EIF3E,HMGB1,ACTB,VCAN,CDKN1A,MYBL2,BAX,TBCB,MIF,HRAS,GADD45G,NPY,JUNB	23	
Organismal Injury and Abnormalities, Renal and Urological Disease	chronic kidney disease	Chronic kidney disease	2.26E-08	 	 	 	 	SNRPG,ADK,TUBB3,TUBB,DBI,ATP5ME,COX6C,TUBB2A,RPL7,DHFR,HMGB1,CDKN1A,NDUFA6,GAD2,RPL36A,NDUFB1,TRA2B,NPY,JUNB	19	
Cell Death and Survival	survival	Cell survival	2.55E-08	 	-1.634	 	-0.802	AKAP8L,POU2F1,TUBB3,HMGN1,FOS,EIF3E,HMGB1,CDCA7L,REV3L,RPS11,NPY,CSNK1E,TXNIP,CCND2,CALB2,ALYREF,ZEB1,ODC1,RRM2B,RPS16,VCAN,ZNF274,TUBA1B,BAX,RPL27,IDH2,GJA1,ATP5MK,BBC3,ZBTB20,MCM7,ATP1A2,RGS16,CDK2AP1,NDUFA13,BTG2,POLR2L,BEX3,CDKN1A,MIF,SNRPG,ADK,NOTCH1,MACROH2A1,TUBB,PSMC3,PPP1CA,EGR1,STMN1,UQCRQ,RPL24,DUT,GAD2,SEM1,MYBL2,HRAS,SNRPB	57	
Protein Synthesis	synthesis	Synthesis of protein	2.61E-08	 	-0.102	 	0.079	AKAP8L,POU2F1,RPL13A,HNRNPD,EIF4A2,ENC1,RPS20,FOS,BTG2,H2AZ1,DHFR,EIF3E,RPL27A,NPY,CSNK1E,RPS29,NOTCH1,PPP1CA,PABPC1,MRPL23,RPL24,GAPDH,HRAS,JUNB,RPL10A	25	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid neoplasm	Myeloid neoplasm	2.79E-08	 	 	 	 	RPL13A,TUBB3,ATF7IP,PCDH9,HNRNPD,YWHAE,RPS19,ACTB,HMGB3,REV3L,RPS11,PSRC1,CCND2,RPS18,SPAG9,PABPC1,RRM2B,RPS16,RPL7,RPLP0,NFIX,TUBA1B,NDUFA11,HLA-C,RPL15,IDH2,JUNB,MT-CYB,BBC3,MCM7,MT-CO3,GOLGA4,MT-ND1,RPS20,TUBB2A,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,GADD45G,NOTCH1,NASP,EGR1,RPL13,DAAM1,KMT2C,MYO6,NDUFA3,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,TMSB10/TMSB4X	57	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	neoplasia	Neoplasia of blood cells	3.13E-08	 	0.793	 	0.633	BTG1,POU2F1,RPL13A,SRGAP3,TUBB3,ATF7IP,MT-ND3,PCLAF,PCDH9,HNRNPD,YWHAE,RANBP1,ENC1,FOS,RPS19,HMGB1,ACTB,CDCA7L,PSMA2,HMGB3,REV3L,RPS11,CSNK1E,PSRC1,CCND2,RPS18,SPAG9,ZEB1,PABPC1,ODC1,RRM2B,RPS16,RPL7,RPLP0,HAT1,SMAD5,NFIX,HNRNPH1,VCAN,TUBA1B,HLA-C,NDUFA11,BAX,RPL15,BCL11A,CALD1,IDH2,GJA1,JUNB,MT-CYB,BBC3,MCM7,H1-4,MT-CO3,ATP1A2,RGS16,GOLGA4,MT-ND1,RPS20,TUBB2A,H1-2,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,MIF,GADD45G,DDB2,FKBP3,NOTCH1,TUBB,NASP,PPP1CA,EGR1,RPL13,DAAM1,RPS2,STMN1,KMT2C,MYO6,IRF2BP2,NDUFA3,GAD2,SEM1,MYBL2,NDUFB1,HRAS,DSEL,SNRPB,TRA2B,TMSB10/TMSB4X	94	
Cancer, Organismal Injury and Abnormalities	non-hematological solid tumor	Non-hematological solid tumor	3.92E-08	 	-1.394	 	-1.462	TAGLN2,HMGN2,ACAT2,MT-ND3,RBM33,HNRNPD,SCGN,ENC1,PNISR,FOS,EIF3E,HMGB1,PSMA2,HMGB3,CBX3,HNRNPDL,NPY,ATP5F1E,TXNIP,PABPC1,KLHDC8A,RRM2B,HELLS,COPS9,HAT1,NFIX,PHLDA3,ZNF274,APLP2,HLA-C,BAX,BCL11A,CCDC136,TAF1D,MCM7,ZWINT,SEC61G,EIF4A2,GOLGA4,PET100,BTG2,TPI1,PFN1,ADK,FKBP3,NASP,DBI,EGR1,DAAM1,MYO6,ZKSCAN1,SEM1,HES6,RPL10A,PSD3,ATF7IP,SRGAP3,TUBB3,RANBP1,CSRP2,PPDPF,REV3L,MARCKSL1,RPS29,SPAG9,H4C3,RPS16,RPLP0,RPL7,HNRNPH1,NDUFA11,HNRNPM,CALD1,RPL27,MT-CYB,NDUFA12,LMO7,ATP1A2,MT-ND1,TMA7,BEX3,BEX1,RPL31,HNRNPA3,RPL18A,SNRPG,TUBB,ATP5ME,ARL4C,IER5,DUT,RPA3,ILF2,GAPDH,TBCB,DSEL,TMSB10/TMSB4X,PHF14,POU2F1,ETV1,CLSPN,HMGN1,RPS19,H2AZ1,ACTB,TOMM20,RPS11,SNTG1,ATP5F1C,PSRC1,CCND2,MRFAP1,TAF7,VCAN,RPL15,IDH2,JUNB,RPS27L,ZBTB20,STMN4,MT-CO3,CENPW,RGS16,RPS20,TUBB2A,POU3F2,H1-2,GLO1,NDUFA6,CENPU,RPL4,CCNB1IP1,C4orf48,NOTCH1,MACROH2A1,RPS2,PDCD5,COX6C,KMT2C,WSB1,MYL6,RPL24,IRF2BP2,NDUFA3,MYBL2,HRAS,SLIRP,AKAP8L,BTG1,RPL13A,TLE1,PCLAF,PCDH9,ESCO2,YWHAE,CTXN1,TAC3,GINS2,CDCA7L,METAP1D,CSNK1E,ZMAT3,N4BP2L2,CALB2,ALYREF,ZEB1,ODC1,PXMP2,RASD1,SMAD5,TUBA1B,TALDO1,KRTCAP2,GJA1,PHGDH,BBC3,ATAD2,HSPA4L,AP1S2,SCRG1,CDK2AP1,NDUFA13,RPL9,POLR2L,DHFR,UQCR11,CDKN1A,RPL3,PGK1,GGH,TMSB15A,TIAM2,MIF,YWHAB,GADD45G,DDB2,VIPR2,PSMC3,PPP1CA,UBE2N,RPL13,STMN1,MRPL23,GAD2,RPL36A,ATP5MF,NDUFB1,TRA2B,SNRPB,POU3F3	210	
Gene Expression	transcription	Transcription of DNA	4.17E-08	 	-1.240	 	-0.937	AKAP8L,POU2F1,ETV1,ATF7IP,TLE1,HNRNPD,HMGN1,FOS,H2AZ1,HMGB1,CBX3,PSRC1,N4BP2L2,TXNIP,ZEB1,TAF7,RASD1,SMAD5,NFIX,ZNF274,BCL11A,JUNB,ZBTB20,MCM7,LMO7,ATAD2,H1-5,POU3F2,H1-2,NDUFA13,BTG2,H1-3,POLR2L,PFN1,GLO1,BEX1,YWHAB,NOTCH1,MACROH2A1,PSMC3,EGR1,IER5,MYO6,IRF2BP2,MYBL2,ILF2,HRAS,HES6,POU3F3,PHF14	50	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	chromophobe renal cancer	Chromophobe renal cell carcinoma	4.27E-08	 	 	 	 	NDUFA13,MT-CYB,NDUFA12,NDUFA3,PABPC1,NDUFA11,CENPU,ATP5MF,MT-CO3,NDUFB1,MT-ND1,COX6C	12	
Protein Synthesis	translation	Translation	4.59E-08	 	0.557	 	0.493	CSNK1E,AKAP8L,RPS29,RPL13A,PPP1CA,PABPC1,EIF4A2,ENC1,RPS20,MRPL23,BTG2,DHFR,EIF3E,RPL24,GAPDH,HRAS,RPL27A,RPL10A	18	
